id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
338,6-82,2019/1/3 8:10,9.660077767,1487.296485,1766.129562,0.067171617
339,6-82,2019/1/3 8:20,9.311552377,1484.184206,1771.086346,0.049837006
340,6-82,2019/1/3 8:30,10.35072551,1806.536395,1770.942916,0.237350822
341,6-82,2019/1/3 8:40,11.10138967,1878.296703,1770.915549,0.535539457
342,6-82,2019/1/3 8:50,9.814734712,1491.618103,1767.638401,0.047920199
343,6-82,2019/1/3 9:00,10.04567384,1767.472843,1771.037428,0.115425174
344,6-82,2019/1/3 9:10,10.30551246,1914.888226,1771.208212,0.623462606
345,6-82,2019/1/3 9:20,10.48262786,1949.114414,1770.729857,0.978655436
346,6-82,2019/1/3 9:30,11.35702335,2010.132886,1771.329248,4.006878583
347,6-82,2019/1/3 9:40,11.654487,2005.642308,1769.886739,3.807863914
348,6-82,2019/1/3 9:50,11.81180068,2007.803121,1770.866656,3.950874449
349,6-82,2019/1/3 10:00,14.49106634,2019.318565,1771.556398,9.845058753
350,6-82,2019/1/3 10:10,14.47207707,2018.171463,1770.791208,11.78486832
351,6-82,2019/1/3 10:20,13.19261836,2019.140717,1770.033469,9.608124662
352,6-82,2019/1/3 10:30,12.31914986,2014.988047,1769.158839,7.264368588
353,6-82,2019/1/3 10:40,11.56386035,1971.994113,1769.92238,4.280065351
354,6-82,2019/1/3 10:50,11.59970768,1992.401777,1770.43721,3.669853724
355,6-82,2019/1/3 11:00,10.70849225,1943.547874,1770.147047,1.476025421
356,6-82,2019/1/3 11:10,12.10148524,2018.064747,1771.435362,6.466393124
357,6-82,2019/1/3 11:20,12.5173571,2017.771313,1769.928183,8.217605538
358,6-82,2019/1/3 11:30,11.3308665,2005.144345,1768.881956,5.166880736
359,6-82,2019/1/3 11:40,11.90134754,2014.685712,1768.918429,6.496145341
360,6-82,2019/1/3 11:50,11.06168131,1988.213531,1768.985588,4.079383916
361,6-82,2019/1/3 12:00,11.16347991,2014.463398,1769.151387,4.94886467
362,6-82,2019/1/3 12:10,10.68827023,1991.87715,1770.405702,3.46783884
363,6-82,2019/1/3 12:20,10.74855415,1949.870253,1768.591798,2.734118132
364,6-82,2019/1/3 12:30,10.08657668,1893.475733,1769.745792,1.289094983
365,6-82,2019/1/3 12:40,9.550882282,1661.673092,1762.901316,0.310189523
366,6-82,2019/1/3 12:50,8.492891954,1267.035962,1717.758072,0.020001475
367,6-82,2019/1/3 13:00,8.584483807,1195.533556,1725.2318,0.020001475
368,6-82,2019/1/3 13:10,8.180624768,1027.025808,1648.896231,0.020001475
369,6-82,2019/1/3 13:20,8.217915308,1071.140155,1657.842306,0.020001475
370,6-82,2019/1/3 13:30,8.7839238,1248.086618,1714.14348,0.020668191
371,6-82,2019/1/3 13:40,8.519813273,1205.590666,1674.801801,0.096673792
372,6-82,2019/1/3 13:50,8.609455641,1218.991253,1686.966183,0.049837006
373,6-82,2019/1/3 14:00,10.27570494,1757.291242,1766.796107,1.503360785
374,6-82,2019/1/3 14:10,10.09842716,1680.320099,1747.246723,0.936735683
375,6-82,2019/1/3 14:20,9.490865823,1601.161478,1766.249777,0.194180977
376,6-82,2019/1/3 14:30,9.886630262,1681.636156,1757.680907,0.769056666
377,6-82,2019/1/3 14:40,10.27832349,1784.145775,1746.00649,1.742545049
378,6-82,2019/1/3 14:50,9.848384115,1714.768602,1768.873655,0.548207064
379,6-82,2019/1/3 15:00,9.763730367,1634.587378,1752.119766,0.528955638
380,6-82,2019/1/3 15:10,9.34796367,1412.503948,1747.21521,0.049086952
381,6-82,2019/1/3 15:20,9.515627363,1371.315139,1719.262753,0.196347801
382,6-82,2019/1/3 15:30,8.466276339,1132.131953,1671.636563,0.020001475
383,6-82,2019/1/3 15:40,8.70409624,1135.688857,1631.000754,0.154511387
384,6-82,2019/1/3 15:50,11.2589615,1837.454688,1756.835293,2.407260713
385,6-82,2019/1/3 16:00,9.429425485,1463.216327,1726.976896,0.780807531
386,6-82,2019/1/3 16:10,9.763013593,1719.686009,1734.366058,1.237424505
387,6-82,2019/1/3 16:20,9.768594747,1477.550605,1719.28016,0.304772459
388,6-82,2019/1/3 16:30,10.9434356,1807.470098,1768.207961,2.005147738
389,6-82,2019/1/3 16:40,8.600338525,1082.033143,1637.71924,0.063421341
390,6-82,2019/1/3 16:50,6.578797641,537.7753487,1323.063679,0.04000295
391,6-82,2019/1/3 17:00,6.935580075,636.4435252,1398.809787,0.04000295
392,6-82,2019/1/3 17:10,7.872734784,870.0068283,1539.526255,0.04000295
393,6-82,2019/1/3 17:20,7.107076043,672.9905848,1429.163958,0.04000295
394,6-82,2019/1/3 17:30,7.514193462,843.2926236,1543.281639,0.04000295
395,6-82,2019/1/3 17:40,9.064424192,1252.612772,1683.914523,0.157511607
396,6-82,2019/1/3 17:50,10.35189144,1736.234437,1769.26082,0.503453756
397,6-82,2019/1/3 18:00,12.76536443,2017.646823,1770.292126,6.278379292
398,6-82,2019/1/3 18:10,11.0142225,1920.774882,1768.767542,2.833458758
399,6-82,2019/1/3 18:20,11.4399915,1904.069901,1769.556276,2.963075455
400,6-82,2019/1/3 18:30,11.35159594,1944.956614,1769.2143,3.283631798
401,6-82,2019/1/3 18:40,12.000585,2003.721597,1769.056041,4.847273812
402,6-82,2019/1/3 18:50,12.86141058,2006.131753,1769.846345,6.987657705
403,6-82,2019/1/3 19:00,12.2031308,2017.157747,1769.886732,5.379646405
404,6-82,2019/1/3 19:10,11.98224549,1989.56516,1769.412537,4.348070349
405,6-82,2019/1/3 19:20,11.33249119,1930.298451,1768.725257,2.589857484
406,6-82,2019/1/3 19:30,11.99810017,1965.449432,1770.275553,3.790779282
407,6-82,2019/1/3 19:40,12.70924136,2017.448058,1769.749395,9.063440852
408,6-82,2019/1/3 19:50,12.86162019,2014.31224,1768.719453,8.210938315
409,6-82,2019/1/3 20:00,11.47072012,1972.8122,1769.337092,4.515082666
410,6-82,2019/1/3 20:10,12.8737749,2013.108051,1767.669429,7.940669074
411,6-82,2019/1/3 20:20,12.33165974,2012.791665,1770.214202,6.954262382
412,6-82,2019/1/3 20:30,12.23909295,1990.401028,1768.806506,5.865015503
413,6-82,2019/1/3 20:40,10.72374481,1912.949718,1767.586178,2.882545734
414,6-82,2019/1/3 20:50,11.5135057,1954.663156,1765.823652,5.444401153
415,6-82,2019/1/3 21:00,11.81083554,2012.809451,1767.826594,4.965032475
416,6-82,2019/1/3 21:10,12.1708386,1990.107602,1768.657293,6.04594553
417,6-82,2019/1/3 21:20,12.13498161,2005.188811,1769.156352,5.828846125
418,6-82,2019/1/3 21:30,14.07775286,2014.641399,1767.60422,8.943180002
419,6-82,2019/1/3 21:40,15.29158795,2017.308923,1769.255837,12.09405776
420,6-82,2019/1/3 21:50,14.94548049,2018.055858,1769.485488,11.74611549
421,6-82,2019/1/3 22:00,15.50588876,2016.117362,1768.125031,12.10114167
422,6-82,2019/1/3 22:10,14.91792843,2015.076964,1768.94247,11.90579392
423,6-82,2019/1/3 22:20,15.43111689,2016.553086,1770.08653,12.85553053
424,6-82,2019/1/3 22:30,14.6067604,2014.202027,1768.11835,11.16502433
425,6-82,2019/1/3 22:40,15.29577393,2014.80131,1768.070333,12.12030969
426,6-82,2019/1/3 22:50,14.17942392,2010.848373,1766.458061,10.40068235
427,6-82,2019/1/3 23:00,13.64376423,2008.807942,1767.290221,8.606217454
428,6-82,2019/1/3 23:10,14.02404674,2012.542685,1765.96293,10.08599309
429,6-82,2019/1/3 23:20,14.78670371,2013.717807,1766.677084,11.06879883
430,6-82,2019/1/3 23:30,15.59700747,2014.775904,1767.901824,12.45007694
431,6-82,2019/1/3 23:40,15.2187083,2014.330014,1767.699744,12.08814072
432,6-82,2019/1/3 23:50,16.14776845,2014.232203,1767.99074,13.43065628
433,6-82,2019/1/4 0:00,15.74990152,2014.401166,1767.558819,12.90261729
434,6-82,2019/1/4 0:10,17.25759454,2020.003259,1771.849883,14.96526943
435,6-82,2019/1/4 0:20,17.36424815,2012.942826,1765.606441,15.90783887
436,6-82,2019/1/4 0:30,18.08544887,2011.146606,1765.544275,16.1009364
437,6-82,2019/1/4 0:40,17.69050533,2015.102742,1766.759264,16.31535458
438,6-82,2019/1/4 0:50,16.75806301,2018.553837,1770.070775,15.40821845
439,6-82,2019/1/4 1:00,15.60877435,2012.991468,1766.744808,13.50460847
440,6-82,2019/1/4 1:10,13.96864193,2013.870237,1766.90867,10.91500592
441,6-82,2019/1/4 1:20,13.99301591,2014.178853,1767.199831,10.44551971
442,6-82,2019/1/4 1:30,13.4375007,2012.507117,1765.787176,9.623625736
443,6-82,2019/1/4 1:40,13.90987514,2015.098709,1767.977084,10.27327796
444,6-82,2019/1/4 1:50,15.14337231,2016.766505,1767.460983,12.1887314
445,6-82,2019/1/4 2:00,14.79567845,2015.486005,1768.735214,12.39941359
446,6-82,2019/1/4 2:10,17.28011995,2014.623469,1768.483188,15.83750031
447,6-82,2019/1/4 2:20,16.82150271,2014.013716,1767.907691,14.92815873
448,6-82,2019/1/4 2:30,14.86585364,2014.063253,1767.915299,12.24556893
449,6-82,2019/1/4 2:40,14.47721893,2013.439821,1767.417785,11.7601942
450,6-82,2019/1/4 2:50,14.62751775,2015.566042,1767.676525,11.74636545
451,6-82,2019/1/4 3:00,13.15467806,1994.189118,1764.83461,9.186843546
452,6-82,2019/1/4 3:10,13.01506393,2015.484293,1768.910048,9.392961022
453,6-82,2019/1/4 3:20,10.95392892,1910.860042,1765.441471,4.437410269
454,6-82,2019/1/4 3:30,9.677429928,1580.013137,1742.911339,1.323963114
455,6-82,2019/1/4 3:40,10.7703054,1761.043758,1757.112182,2.156908938
456,6-82,2019/1/4 3:50,10.05681693,1657.902788,1723.502438,2.159325762
457,6-82,2019/1/4 4:00,8.938466174,1291.978677,1693.138328,0.268186429
458,6-82,2019/1/4 4:10,8.646793933,1156.297669,1590.487155,0.574159958
459,6-82,2019/1/4 4:20,7.951014223,934.0041941,1557.648062,0.118092033
460,6-82,2019/1/4 4:30,7.849282506,867.0545997,1500.409252,0.022835017
461,6-82,2019/1/4 4:40,8.31774592,1187.377145,1662.074501,0.255312927
462,6-82,2019/1/4 4:50,8.715545192,1143.247244,1594.239846,0.600127548
463,6-82,2019/1/4 5:00,7.166598365,693.9346281,1406.011649,0.041599705
464,6-82,2019/1/4 5:10,7.56528375,837.136879,1502.489166,0.020001475
465,6-82,2019/1/4 5:20,7.124517199,634.7539972,1391.905607,0.020001475
466,6-82,2019/1/4 5:30,5.278304573,246.9727767,1125.857819,0.020001475
467,6-82,2019/1/4 5:40,6.061805729,324.2729245,1173.261001,0.020001475
468,6-82,2019/1/4 5:50,5.356660404,196.6249713,1112.092588,0.020001475
469,6-82,2019/1/4 6:00,5.049248233,166.6581607,1089.437645,0.023001696
470,6-82,2019/1/4 6:10,6.412363037,402.9659409,1233.986649,0.043196462
471,6-82,2019/1/4 6:20,5.635163475,247.0350218,1144.64202,0.04000295
472,6-82,2019/1/4 6:30,6.47777949,411.4217804,1239.109658,0.04000295
473,6-82,2019/1/4 6:40,6.514337351,403.0136153,1222.575948,0.053003907
474,6-82,2019/1/4 6:50,4.830207329,144.2065511,1101.088865,0.04000295
475,6-82,2019/1/4 7:00,3.711292672,33.68376443,786.5004503,7.339457387
476,6-82,2019/1/4 7:10,3.93325668,39.99261424,895.3497529,6.130619796
477,6-82,2019/1/4 7:20,4.329128112,85.20399616,1056.057834,0.802075926
478,6-82,2019/1/4 7:30,4.177662349,78.90919443,1063.275844,0.010000737
479,6-82,2019/1/4 7:40,5.276288084,222.0745313,1113.952944,0.010000737
480,6-82,2019/1/4 7:50,4.023189809,51.38064588,887.01903,6.13255272
481,6-82,2019/1/4 8:00,4.415778583,90.21166596,1033.676988,0.872397614
482,6-82,2019/1/4 8:10,4.42227715,88.41543576,1072.45992,0.030002212
483,6-82,2019/1/4 8:20,5.333117662,203.0746045,1087.226352,0.030002212
484,6-82,2019/1/4 8:30,6.119698691,344.2028652,1174.364742,0.029743572
485,6-82,2019/1/4 8:40,6.535209328,414.2711759,1234.243732,0.030002212
486,6-82,2019/1/4 8:50,6.711401175,440.2953669,1255.177526,0.030002212
487,6-82,2019/1/4 9:00,6.706886835,513.819685,1314.360494,0.030002212
488,6-82,2019/1/4 9:10,6.810367441,535.4633728,1332.220325,0.030002212
489,6-82,2019/1/4 9:20,5.788396521,271.070716,1123.811771,0.030002212
490,6-82,2019/1/4 9:30,7.267878061,510.9030325,1293.391819,0.030002212
491,6-82,2019/1/4 9:40,7.578621512,829.6046379,1471.701031,0.110680426
492,6-82,2019/1/4 9:50,7.546323727,877.129501,1506.158577,0.041669739
493,6-82,2019/1/4 10:00,8.973104985,1345.078956,1714.134624,0.191694799
494,6-82,2019/1/4 10:10,8.773145462,1146.559558,1698.925301,0.050003685
495,6-82,2019/1/4 10:20,8.707230827,1172.805014,1660.373342,0.105841134
496,6-82,2019/1/4 10:30,8.588749867,1098.451853,1615.378156,0.29271064
497,6-82,2019/1/4 10:40,9.030641062,1270.646202,1690.002087,0.091506744
498,6-82,2019/1/4 10:50,10.00919561,1579.642271,1715.645704,1.148667981
499,6-82,2019/1/4 11:00,9.307578633,1373.19035,1687.23973,0.406332459
500,6-82,2019/1/4 11:10,8.520979243,1193.861808,1686.432289,0.050087026
501,6-82,2019/1/4 11:20,7.500231539,680.1488291,1422.113864,0.04000295
502,6-82,2019/1/4 11:30,7.424742648,698.6624555,1442.432595,0.04000295
503,6-82,2019/1/4 11:40,5.843625002,275.7124616,1161.42493,0.04000295
504,6-82,2019/1/4 11:50,5.525415631,244.7081703,1141.625575,0.04000295
505,6-82,2019/1/4 12:00,6.164951814,289.1930795,1166.229989,0.026168596
506,6-82,2019/1/4 12:10,6.203465556,352.1500621,1199.023165,0.010000737
507,6-82,2019/1/4 12:20,6.621429542,331.8221289,1180.92001,0.010000737
508,6-82,2019/1/4 12:30,6.70089679,377.5715282,1209.585544,0.010000737
509,6-82,2019/1/4 12:40,6.994392417,610.9228265,1367.066181,0.010000737
510,6-82,2019/1/4 12:50,6.612447786,541.2812016,1329.684188,0.114798371
511,6-82,2019/1/4 13:00,7.676085437,739.6911998,1430.70511,0.064588094
512,6-82,2019/1/4 13:10,9.315606256,1251.831603,1650.321207,0.741315116
513,6-82,2019/1/4 13:20,8.837494979,1146.410315,1607.546447,0.873877947
514,6-82,2019/1/4 13:30,8.039841826,947.8249533,1507.089667,0.172029485
515,6-82,2019/1/4 13:40,10.89323251,1743.292404,1756.186993,2.907525156
516,6-82,2019/1/4 13:50,10.87194149,1754.098941,1747.688598,2.933549461
517,6-82,2019/1/4 14:00,10.46608301,1713.601904,1741.852058,1.676055701
518,6-82,2019/1/4 14:10,11.26925155,1921.035366,1764.098883,3.749183868
519,6-82,2019/1/4 14:20,11.04455378,1866.130713,1758.190876,3.100732664
520,6-82,2019/1/4 14:30,9.805483747,1618.857011,1749.144371,0.973071693
521,6-82,2019/1/4 14:40,10.2149622,1752.613932,1751.363691,2.020148842
522,6-82,2019/1/4 14:50,10.09634372,1440.132097,1684.515575,1.852303143
523,6-82,2019/1/4 15:00,10.52168505,1631.54624,1738.769805,2.057714641
524,6-82,2019/1/4 15:10,9.329834437,1524.09253,1736.10205,0.44486611
525,6-82,2019/1/4 15:20,9.526101533,1430.492922,1694.62147,0.915317444
526,6-82,2019/1/4 15:30,8.984351409,1357.336779,1676.629245,0.607103561
527,6-82,2019/1/4 15:40,9.390949903,1475.087458,1719.438506,0.765723083
528,6-82,2019/1/4 15:50,8.850763774,1236.464479,1680.846282,0.255602166
529,6-82,2019/1/4 16:00,9.082218912,1351.360979,1707.465643,0.301772236
530,6-82,2019/1/4 16:10,9.627613425,1621.542478,1759.310785,0.445532838
531,6-82,2019/1/4 16:20,9.029494217,1314.778347,1719.193946,0.079339182
532,6-82,2019/1/4 16:30,7.204918113,716.4380174,1453.37663,0.04000295
533,6-82,2019/1/4 16:40,7.504082905,774.9577798,1499.865404,0.04000295
534,6-82,2019/1/4 16:50,6.980592393,603.9335358,1375.535548,0.04000295
535,6-82,2019/1/4 17:00,7.551771101,812.6697168,1451.396084,0.123592444
536,6-82,2019/1/4 17:10,6.382282074,547.6635045,1325.080708,0.04000295
537,6-82,2019/1/4 17:20,6.120923886,382.0901981,1193.552388,0.04000295
538,6-82,2019/1/4 17:30,5.601982103,265.242497,1099.377592,0.04000295
539,6-82,2019/1/4 17:40,5.229442082,226.8639337,1108.349522,0.04000295
540,6-82,2019/1/4 17:50,5.236608465,227.7210997,1098.209629,0.04000295
541,6-82,2019/1/4 18:00,5.793184439,284.9425947,1129.190537,0.04000295
542,6-82,2019/1/4 18:10,5.531979147,254.3444338,1129.399453,0.04000295
543,6-82,2019/1/4 18:20,5.921364116,284.2076036,1144.125226,0.04000295
544,6-82,2019/1/4 18:30,6.623055017,533.0802481,1292.647351,0.127092703
545,6-82,2019/1/4 18:40,7.740411918,851.5999093,1497.268872,0.014001032
546,6-82,2019/1/4 18:50,7.576542164,725.3658206,1469.788142,0.010000737
547,6-82,2019/1/4 19:00,6.968503109,565.8303322,1352.177607,0.010000737
548,6-82,2019/1/4 19:10,6.211779921,405.4411957,1219.817763,0.010000737
549,6-82,2019/1/4 19:20,6.134953147,416.7787873,1225.39632,0.010000737
550,6-82,2019/1/4 19:30,6.276622543,469.2162618,1234.035648,0.017167933
551,6-82,2019/1/4 19:40,5.997718167,335.5749492,1167.763702,0.020001475
552,6-82,2019/1/4 19:50,6.331526127,423.0922705,1232.495302,0.020001475
553,6-82,2019/1/4 20:00,6.38306568,453.7971336,1255.650981,0.020001475
554,6-82,2019/1/4 20:10,6.046610509,360.6510348,1197.443028,0.020001475
555,6-82,2019/1/4 20:20,5.879166579,290.767005,1147.503004,0.020001475
556,6-82,2019/1/4 20:30,6.043131848,351.9544362,1175.751425,0.020001475
557,6-82,2019/1/4 20:40,6.303295448,395.9354024,1215.301202,0.020001475
558,6-82,2019/1/4 20:50,6.536738343,427.8762902,1251.528212,0.020001475
559,6-82,2019/1/4 21:00,6.630929784,538.8335276,1322.323358,0.020001475
560,6-82,2019/1/4 21:10,6.703255301,526.5711424,1327.502306,0.020001475
561,6-82,2019/1/4 21:20,7.089444069,588.4922147,1366.120323,0.020001475
562,6-82,2019/1/4 21:30,6.605942797,494.9668868,1287.987955,0.020001475
563,6-82,2019/1/4 21:40,7.212410653,718.4743417,1438.320609,0.020001475
564,6-82,2019/1/4 21:50,8.11776045,946.4977719,1590.885598,0.020001475
565,6-82,2019/1/4 22:00,7.931977082,891.7483134,1558.573258,0.020001475
566,6-82,2019/1/4 22:10,9.675531014,1566.295058,1760.158053,0.174679538
567,6-82,2019/1/4 22:20,9.015732562,1282.472871,1689.965637,0.197847915
568,6-82,2019/1/4 22:30,8.588478605,1104.03251,1672.410054,0.010000737
569,6-82,2019/1/4 22:40,9.584588898,1468.462747,1728.556207,0.913067275
570,6-82,2019/1/4 22:50,9.843835007,1677.483487,1769.312221,0.365193574
571,6-82,2019/1/4 23:00,10.30111636,1743.863976,1768.587645,0.898982902
572,6-82,2019/1/4 23:10,10.31929706,1810.338318,1769.877298,0.632231469
573,6-82,2019/1/4 23:20,10.37952957,1734.829467,1769.087546,0.762639531
574,6-82,2019/1/4 23:30,10.20067487,1835.044893,1768.801541,1.095747409
575,6-82,2019/1/4 23:40,9.093809167,1319.245156,1654.796303,0.548107613
576,6-82,2019/1/4 23:50,7.868302067,847.5475154,1538.582546,0.050003685
577,6-82,2019/1/5 0:00,8.351404047,1044.979219,1636.745947,0.050003685
578,6-82,2019/1/5 0:10,9.553204483,1658.365187,1766.038379,0.608878191
579,6-82,2019/1/5 0:20,9.827103255,1753.111227,1770.993359,0.727784727
580,6-82,2019/1/5 0:30,9.927638268,1742.10331,1768.712843,1.084663242
581,6-82,2019/1/5 0:40,10.15700045,1813.321177,1771.555572,1.903140223
582,6-82,2019/1/5 0:50,11.87387186,2016.926554,1769.688614,6.224125298
583,6-82,2019/1/5 1:00,13.16725472,2016.152934,1770.168606,8.874903932
584,6-82,2019/1/5 1:10,12.48304004,2015.573956,1769.256146,7.80250769
585,6-82,2019/1/5 1:20,12.7672372,2017.726027,1769.952525,8.586683149
586,6-82,2019/1/5 1:30,11.67652486,2014.721283,1768.968997,6.588735468
587,6-82,2019/1/5 1:40,10.3039929,1825.227872,1768.582667,1.774214065
588,6-82,2019/1/5 1:50,8.543112605,1250.594237,1690.970411,0.054754035
589,6-82,2019/1/5 2:00,8.410780218,1137.66292,1658.393621,0.061587872
590,6-82,2019/1/5 2:10,7.968971336,925.1742091,1586.653384,0.04000295
591,6-82,2019/1/5 2:20,8.087742791,1006.715957,1634.521667,0.04000295
592,6-82,2019/1/5 2:30,7.611252364,815.9776362,1525.742788,0.04000295
593,6-82,2019/1/5 2:40,5.614741615,325.10588,1179.155208,0.04000295
594,6-82,2019/1/5 2:50,5.448376622,226.6718175,1098.728602,0.04000295
595,6-82,2019/1/5 3:00,5.587761936,250.8231109,1084.427808,0.04000295
596,6-82,2019/1/5 3:10,5.005382667,190.9695159,1075.400489,0.04000295
597,6-82,2019/1/5 3:20,5.853506688,279.1893235,1106.15756,0.04000295
598,6-82,2019/1/5 3:30,5.740503065,256.7744241,1089.429909,0.04000295
599,6-82,2019/1/5 3:40,5.971717808,304.7867638,1122.61666,0.04000295
600,6-82,2019/1/5 3:50,6.520864622,465.2147617,1274.357253,0.04000295
601,6-82,2019/1/5 4:00,5.784793581,289.7088296,1133.275172,0.04000295
602,6-82,2019/1/5 4:10,5.595294013,262.4448088,1108.952275,0.04000295
603,6-82,2019/1/5 4:20,5.936841282,245.945612,1091.448145,0.04000295
604,6-82,2019/1/5 4:30,5.7514692,261.2092349,1102.313344,0.04000295
605,6-82,2019/1/5 4:40,5.228877046,181.5259688,1075.732921,0.04000295
606,6-82,2019/1/5 4:50,3.652289235,25.07608648,1071.344038,0.04000295
607,6-82,2019/1/5 5:00,4.322382145,87.06015488,1073.696571,0.04000295
608,6-82,2019/1/5 5:10,4.63224866,117.4307787,1073.06925,0.04000295
609,6-82,2019/1/5 5:20,5.133634378,180.2721625,1074.453741,0.04000295
610,6-82,2019/1/5 5:30,6.273870232,391.4270387,1204.582653,0.04000295
611,6-82,2019/1/5 5:40,6.376720061,346.6457739,1175.2822,0.04000295
612,6-82,2019/1/5 5:50,5.709945073,265.1218172,1101.599544,0.04000295
613,6-82,2019/1/5 6:00,6.632936699,440.9567572,1264.58877,0.04000295
614,6-82,2019/1/5 6:10,6.698304904,543.866526,1350.684513,0.04000295
615,6-82,2019/1/5 6:20,6.464116576,460.7686452,1278.748629,0.04000295
616,6-82,2019/1/5 6:30,6.435341213,412.3771312,1236.694352,0.04000295
617,6-82,2019/1/5 6:40,7.785596326,914.4323975,1557.456558,0.04000295
618,6-82,2019/1/5 6:50,9.71912894,1669.622753,1771.285312,0.212432319
619,6-82,2019/1/5 7:00,10.66628002,1945.566412,1770.336907,1.377268159
620,6-82,2019/1/5 7:10,11.46208078,1950.98179,1770.975258,2.526102804
621,6-82,2019/1/5 7:20,11.68534573,1938.363708,1770.197619,3.953957993
622,6-82,2019/1/5 7:30,12.48948951,2018.135892,1770.649448,8.449289243
623,6-82,2019/1/5 7:40,12.21995076,2011.555643,1768.725264,7.514053664
624,6-82,2019/1/5 7:50,12.04209957,2018.349303,1770.467057,6.484311094
625,6-82,2019/1/5 8:00,12.33135383,2015.219245,1769.351182,7.236116521
626,6-82,2019/1/5 8:10,11.62573078,2017.984724,1770.535032,6.023110451
627,6-82,2019/1/5 8:20,13.7406602,2018.331519,1771.390602,10.33409475
628,6-82,2019/1/5 8:30,14.06926926,2017.068828,1770.084032,10.50160704
629,6-82,2019/1/5 8:40,13.8648503,2016.304094,1770.053373,10.40626677
630,6-82,2019/1/5 8:50,13.97482932,2016.206277,1770.409034,9.977068527
631,6-82,2019/1/5 9:00,13.73635965,2016.864304,1770.441367,9.674296154
632,6-82,2019/1/5 9:10,13.33441199,2015.88617,1770.376695,9.260182335
633,6-82,2019/1/5 9:20,12.86841672,2014.318595,1769.381559,7.975797786
634,6-82,2019/1/5 9:30,12.81637836,2017.344487,1770.637842,7.40037867
635,6-82,2019/1/5 9:40,12.88852237,2015.530472,1769.410041,6.467309817
